date,agent_id,team,site,account,shift,channel,program,tenure_band,ssa_n8nn_month,ssa_n8nn_calls_offered,ssa_n8nn_busy_rate_pct,daily_contacts,occupancy,aht,acw,qa,csat,fcr,escalation_rate,transfer_rate,late_count,absent_flag
2026-04-14,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,2255.0,0.851,432.37,65.83,92.61,4.51,0.836,0.078,0.093,0.59,0
2026-04-14,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1667.0,0.861,492.47,74.51,90.09,4.51,0.825,0.082,0.107,0.74,0
2026-04-14,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,1784.0,0.871,458.12,69.55,91.53,4.51,0.831,0.086,0.104,0.89,0
2026-04-14,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,1902.0,0.841,432.37,65.83,92.61,4.51,0.836,0.074,0.102,0.44,0
2026-04-14,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,2020.0,0.851,492.47,74.51,90.09,4.51,0.825,0.078,0.116,0.59,0
2026-04-14,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,2137.0,0.861,458.12,69.55,91.53,4.51,0.831,0.082,0.098,0.74,0
2026-04-14,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,2255.0,0.871,432.37,65.83,92.61,4.51,0.836,0.086,0.096,0.89,0
2026-04-14,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1667.0,0.838,457.48,74.51,90.09,4.57,0.829,0.065,0.11,0.44,0
2026-04-14,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,1784.0,0.848,425.72,69.55,91.53,4.57,0.835,0.069,0.107,0.59,0
2026-04-14,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,1902.0,0.858,401.91,65.83,92.61,4.57,0.84,0.073,0.105,0.74,0
2026-04-14,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,2020.0,0.868,457.48,74.51,90.09,4.57,0.829,0.077,0.104,0.89,0
2026-04-14,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,2137.0,0.838,425.72,69.55,91.53,4.57,0.835,0.065,0.101,0.44,0
2026-04-14,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,2255.0,0.848,401.91,65.83,92.61,4.57,0.84,0.069,0.099,0.59,0
2026-04-14,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1667.0,0.858,457.48,74.51,90.09,4.57,0.829,0.073,0.113,0.74,0
2026-04-14,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,1784.0,0.868,425.72,69.55,91.53,4.57,0.835,0.077,0.11,0.89,0
2026-04-14,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,1902.0,0.838,401.91,65.83,92.61,4.57,0.84,0.065,0.093,0.44,0
2026-04-14,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,2020.0,0.848,457.48,74.51,90.09,4.57,0.829,0.069,0.107,0.59,0
2026-04-14,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,2137.0,0.858,425.72,69.55,91.53,4.57,0.835,0.073,0.104,0.74,0
2026-04-14,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,2255.0,0.868,401.91,65.83,92.61,4.57,0.84,0.077,0.102,0.89,0
2026-04-14,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1667.0,0.843,509.97,74.51,90.09,4.48,0.823,0.079,0.116,0.44,0
2026-04-14,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,1784.0,0.853,474.33,69.55,91.53,4.48,0.829,0.083,0.098,0.59,0
2026-04-14,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,1902.0,0.863,447.6,65.83,92.61,4.48,0.834,0.087,0.096,0.74,0
2026-04-14,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,2020.0,0.873,509.97,74.51,90.09,4.48,0.823,0.091,0.11,0.89,0
2026-04-14,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,2137.0,0.843,474.33,69.55,91.53,4.48,0.829,0.079,0.107,0.44,0
2026-04-14,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,2255.0,0.853,447.6,65.83,92.61,4.48,0.834,0.083,0.105,0.59,0
2026-04-14,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1667.0,0.863,509.97,74.51,90.09,4.48,0.823,0.087,0.104,0.74,0
2026-04-14,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,1784.0,0.873,474.33,69.55,91.53,4.48,0.829,0.091,0.101,0.89,1
2026-04-14,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,1902.0,0.843,447.6,65.83,92.61,4.48,0.834,0.079,0.099,0.44,0
2026-04-14,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,2020.0,0.853,509.97,74.51,90.09,4.48,0.823,0.083,0.113,0.59,0
2026-04-14,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,2137.0,0.863,474.33,69.55,91.53,4.48,0.829,0.087,0.11,0.74,0
2026-04-14,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,2255.0,0.873,447.6,65.83,92.61,4.48,0.834,0.091,0.093,0.89,0
2026-04-14,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1667.0,0.84,474.97,74.51,90.09,4.54,0.827,0.07,0.107,0.44,0
2026-04-14,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,1784.0,0.85,441.93,69.55,91.53,4.54,0.833,0.074,0.104,0.59,0
2026-04-14,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,1902.0,0.86,417.14,65.83,92.61,4.54,0.838,0.078,0.102,0.74,0
2026-04-14,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,2020.0,0.87,474.97,74.51,90.09,4.54,0.827,0.082,0.116,0.89,0
2026-04-14,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,2137.0,0.84,441.93,69.55,91.53,4.54,0.833,0.07,0.098,0.44,0
2026-04-14,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,2255.0,0.85,417.14,65.83,92.61,4.54,0.838,0.074,0.096,0.59,0
2026-04-14,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1667.0,0.86,474.97,74.51,90.09,4.54,0.827,0.078,0.11,0.74,0
2026-04-14,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,1784.0,0.87,441.93,69.55,91.53,4.54,0.833,0.082,0.107,0.89,0
2026-04-14,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,1902.0,0.84,417.14,65.83,92.61,4.54,0.838,0.07,0.105,0.44,0
2026-04-14,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,2020.0,0.85,474.97,74.51,90.09,4.54,0.827,0.074,0.104,0.59,0
2026-04-14,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,2137.0,0.86,441.93,69.55,91.53,4.54,0.833,0.078,0.101,0.74,0
2026-04-14,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,2255.0,0.87,417.14,65.83,92.61,4.54,0.838,0.082,0.099,0.89,0
2026-04-15,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1603.0,0.841,462.47,67.31,90.09,4.51,0.825,0.074,0.104,0.2,0
2026-04-15,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,1716.0,0.851,428.12,62.35,91.53,4.51,0.831,0.078,0.101,0.35,0
2026-04-15,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,1829.0,0.861,402.37,58.63,92.61,4.51,0.836,0.082,0.099,0.5,0
2026-04-15,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1942.0,0.871,462.47,67.31,90.09,4.51,0.825,0.086,0.113,0.65,0
2026-04-15,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,2055.0,0.841,428.12,62.35,91.53,4.51,0.831,0.074,0.11,0.2,0
2026-04-15,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,2168.0,0.851,402.37,58.63,92.61,4.51,0.836,0.078,0.093,0.35,0
2026-04-15,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1603.0,0.861,462.47,67.31,90.09,4.51,0.825,0.082,0.107,0.5,0
2026-04-15,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,1716.0,0.871,428.12,62.35,91.53,4.51,0.831,0.086,0.104,0.65,0
2026-04-15,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,1829.0,0.841,402.37,58.63,92.61,4.51,0.836,0.074,0.102,0.2,0
2026-04-15,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1942.0,0.851,462.47,67.31,90.09,4.51,0.825,0.078,0.116,0.35,0
2026-04-15,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,2055.0,0.861,428.12,62.35,91.53,4.51,0.831,0.082,0.098,0.5,0
2026-04-15,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,2168.0,0.871,402.37,58.63,92.61,4.51,0.836,0.086,0.096,0.65,0
2026-04-15,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1603.0,0.838,427.48,67.31,90.09,4.57,0.829,0.065,0.11,0.2,0
2026-04-15,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,1716.0,0.848,395.72,62.35,91.53,4.57,0.835,0.069,0.107,0.35,1
2026-04-15,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,1829.0,0.858,371.91,58.63,92.61,4.57,0.84,0.073,0.105,0.5,0
2026-04-15,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1942.0,0.868,427.48,67.31,90.09,4.57,0.829,0.077,0.104,0.65,0
2026-04-15,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,2055.0,0.838,395.72,62.35,91.53,4.57,0.835,0.065,0.101,0.2,0
2026-04-15,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,2168.0,0.848,371.91,58.63,92.61,4.57,0.84,0.069,0.099,0.35,0
2026-04-15,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1603.0,0.858,427.48,67.31,90.09,4.57,0.829,0.073,0.113,0.5,0
2026-04-15,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,1716.0,0.868,395.72,62.35,91.53,4.57,0.835,0.077,0.11,0.65,0
2026-04-15,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,1829.0,0.838,371.91,58.63,92.61,4.57,0.84,0.065,0.093,0.2,0
2026-04-15,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1942.0,0.848,427.48,67.31,90.09,4.57,0.829,0.069,0.107,0.35,0
2026-04-15,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,2055.0,0.858,395.72,62.35,91.53,4.57,0.835,0.073,0.104,0.5,0
2026-04-15,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,2168.0,0.868,371.91,58.63,92.61,4.57,0.84,0.077,0.102,0.65,0
2026-04-15,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1603.0,0.843,479.97,67.31,90.09,4.48,0.823,0.079,0.116,0.2,0
2026-04-15,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,1716.0,0.853,444.33,62.35,91.53,4.48,0.829,0.083,0.098,0.35,0
2026-04-15,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,1829.0,0.863,417.6,58.63,92.61,4.48,0.834,0.087,0.096,0.5,0
2026-04-15,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1942.0,0.873,479.97,67.31,90.09,4.48,0.823,0.091,0.11,0.65,0
2026-04-15,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,2055.0,0.843,444.33,62.35,91.53,4.48,0.829,0.079,0.107,0.2,0
2026-04-15,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,2168.0,0.853,417.6,58.63,92.61,4.48,0.834,0.083,0.105,0.35,0
2026-04-15,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1603.0,0.863,479.97,67.31,90.09,4.48,0.823,0.087,0.104,0.5,0
2026-04-15,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,1716.0,0.873,444.33,62.35,91.53,4.48,0.829,0.091,0.101,0.65,0
2026-04-15,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,1829.0,0.843,417.6,58.63,92.61,4.48,0.834,0.079,0.099,0.2,0
2026-04-15,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1942.0,0.853,479.97,67.31,90.09,4.48,0.823,0.083,0.113,0.35,0
2026-04-15,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,2055.0,0.863,444.33,62.35,91.53,4.48,0.829,0.087,0.11,0.5,0
2026-04-15,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,2168.0,0.873,417.6,58.63,92.61,4.48,0.834,0.091,0.093,0.65,0
2026-04-15,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1603.0,0.84,444.97,67.31,90.09,4.54,0.827,0.07,0.107,0.2,0
2026-04-15,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,1716.0,0.85,411.93,62.35,91.53,4.54,0.833,0.074,0.104,0.35,0
2026-04-15,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,1829.0,0.86,387.14,58.63,92.61,4.54,0.838,0.078,0.102,0.5,0
2026-04-15,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1942.0,0.87,444.97,67.31,90.09,4.54,0.827,0.082,0.116,0.65,0
2026-04-15,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,2055.0,0.84,411.93,62.35,91.53,4.54,0.833,0.07,0.098,0.2,0
2026-04-15,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,2168.0,0.85,387.14,58.63,92.61,4.54,0.838,0.074,0.096,0.35,0
2026-04-15,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1603.0,0.86,444.97,67.31,90.09,4.54,0.827,0.078,0.11,0.5,0
2026-04-15,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,1716.0,0.87,411.93,62.35,91.53,4.54,0.833,0.082,0.107,0.65,0
2026-04-15,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,1829.0,0.84,387.14,58.63,92.61,4.54,0.838,0.07,0.105,0.2,0
2026-04-15,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1942.0,0.85,444.97,67.31,90.09,4.54,0.827,0.074,0.104,0.35,0
2026-04-15,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,2055.0,0.86,411.93,62.35,91.53,4.54,0.833,0.078,0.101,0.5,0
2026-04-15,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,2168.0,0.87,387.14,58.63,92.61,4.54,0.838,0.082,0.099,0.65,0
2026-04-16,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1587.0,0.841,467.47,68.51,90.27,4.52,0.825,0.074,0.104,0.2,0
2026-04-16,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,1699.0,0.851,433.12,63.55,91.71,4.52,0.831,0.078,0.101,0.35,0
2026-04-16,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,1811.0,0.861,407.37,59.83,92.79,4.52,0.836,0.082,0.099,0.5,0
2026-04-16,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1923.0,0.871,467.47,68.51,90.27,4.52,0.825,0.086,0.113,0.65,0
2026-04-16,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,2035.0,0.841,433.12,63.55,91.71,4.52,0.831,0.074,0.11,0.2,0
2026-04-16,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,2147.0,0.851,407.37,59.83,92.79,4.52,0.836,0.078,0.093,0.35,0
2026-04-16,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1587.0,0.861,467.47,68.51,90.27,4.52,0.825,0.082,0.107,0.5,0
2026-04-16,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,1699.0,0.871,433.12,63.55,91.71,4.52,0.831,0.086,0.104,0.65,0
2026-04-16,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,1811.0,0.841,407.37,59.83,92.79,4.52,0.836,0.074,0.102,0.2,0
2026-04-16,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1923.0,0.851,467.47,68.51,90.27,4.52,0.825,0.078,0.116,0.35,0
2026-04-16,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,2035.0,0.861,433.12,63.55,91.71,4.52,0.831,0.082,0.098,0.5,0
2026-04-16,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,2147.0,0.871,407.37,59.83,92.79,4.52,0.836,0.086,0.096,0.65,0
2026-04-16,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1587.0,0.838,432.48,68.51,90.27,4.58,0.829,0.065,0.11,0.2,0
2026-04-16,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,1699.0,0.848,400.72,63.55,91.71,4.58,0.835,0.069,0.107,0.35,0
2026-04-16,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,1811.0,0.858,376.91,59.83,92.79,4.58,0.84,0.073,0.105,0.5,0
2026-04-16,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1923.0,0.868,432.48,68.51,90.27,4.58,0.829,0.077,0.104,0.65,0
2026-04-16,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,2035.0,0.838,400.72,63.55,91.71,4.58,0.835,0.065,0.101,0.2,0
2026-04-16,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,2147.0,0.848,376.91,59.83,92.79,4.58,0.84,0.069,0.099,0.35,0
2026-04-16,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1587.0,0.858,432.48,68.51,90.27,4.58,0.829,0.073,0.113,0.5,0
2026-04-16,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,1699.0,0.868,400.72,63.55,91.71,4.58,0.835,0.077,0.11,0.65,0
2026-04-16,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,1811.0,0.838,376.91,59.83,92.79,4.58,0.84,0.065,0.093,0.2,0
2026-04-16,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-04,2715000,7.9,1923.0,0.848,432.48,68.51,90.27,4.58,0.829,0.069,0.107,0.35,0
2026-04-16,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-04,2715000,7.9,2035.0,0.858,400.72,63.55,91.71,4.58,0.835,0.073,0.104,0.5,0
2026-04-16,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-04,2715000,7.9,2147.0,0.868,376.91,59.83,92.79,4.58,0.84,0.077,0.102,0.65,0
2026-04-16,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1587.0,0.843,484.97,68.51,90.27,4.49,0.823,0.079,0.116,0.2,0
2026-04-16,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,1699.0,0.853,449.33,63.55,91.71,4.49,0.829,0.083,0.098,0.35,0
2026-04-16,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,1811.0,0.863,422.6,59.83,92.79,4.49,0.834,0.087,0.096,0.5,0
2026-04-16,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1923.0,0.873,484.97,68.51,90.27,4.49,0.823,0.091,0.11,0.65,0
2026-04-16,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,2035.0,0.843,449.33,63.55,91.71,4.49,0.829,0.079,0.107,0.2,0
2026-04-16,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,2147.0,0.853,422.6,59.83,92.79,4.49,0.834,0.083,0.105,0.35,0
2026-04-16,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1587.0,0.863,484.97,68.51,90.27,4.49,0.823,0.087,0.104,0.5,0
2026-04-16,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,1699.0,0.873,449.33,63.55,91.71,4.49,0.829,0.091,0.101,0.65,0
2026-04-16,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,1811.0,0.843,422.6,59.83,92.79,4.49,0.834,0.079,0.099,0.2,0
2026-04-16,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-04,2715000,7.9,1923.0,0.853,484.97,68.51,90.27,4.49,0.823,0.083,0.113,0.35,0
2026-04-16,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-04,2715000,7.9,2035.0,0.863,449.33,63.55,91.71,4.49,0.829,0.087,0.11,0.5,0
2026-04-16,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-04,2715000,7.9,2147.0,0.873,422.6,59.83,92.79,4.49,0.834,0.091,0.093,0.65,0
2026-04-16,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1587.0,0.84,449.97,68.51,90.27,4.55,0.827,0.07,0.107,0.2,0
2026-04-16,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,1699.0,0.85,416.93,63.55,91.71,4.55,0.833,0.074,0.104,0.35,0
2026-04-16,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,1811.0,0.86,392.14,59.83,92.79,4.55,0.838,0.078,0.102,0.5,0
2026-04-16,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1923.0,0.87,449.97,68.51,90.27,4.55,0.827,0.082,0.116,0.65,0
2026-04-16,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,2035.0,0.84,416.93,63.55,91.71,4.55,0.833,0.07,0.098,0.2,0
2026-04-16,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,2147.0,0.85,392.14,59.83,92.79,4.55,0.838,0.074,0.096,0.35,0
2026-04-16,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1587.0,0.86,449.97,68.51,90.27,4.55,0.827,0.078,0.11,0.5,0
2026-04-16,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,1699.0,0.87,416.93,63.55,91.71,4.55,0.833,0.082,0.107,0.65,0
2026-04-16,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,1811.0,0.84,392.14,59.83,92.79,4.55,0.838,0.07,0.105,0.2,0
2026-04-16,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-04,2715000,7.9,1923.0,0.85,449.97,68.51,90.27,4.55,0.827,0.074,0.104,0.35,0
2026-04-16,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-04,2715000,7.9,2035.0,0.86,416.93,63.55,91.71,4.55,0.833,0.078,0.101,0.5,0
2026-04-16,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-04,2715000,7.9,2147.0,0.87,392.14,59.83,92.79,4.55,0.838,0.082,0.099,0.65,0
2026-04-17,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1506.0,0.841,472.47,69.71,90.45,4.53,0.825,0.074,0.104,0.2,0
2026-04-17,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-04,2715000,7.9,1613.0,0.851,438.12,64.75,91.89,4.53,0.831,0.078,0.101,0.35,0
2026-04-17,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-04,2715000,7.9,1719.0,0.861,412.37,61.03,92.97,4.53,0.836,0.082,0.099,0.5,0
2026-04-17,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-04,2715000,7.9,1825.0,0.871,472.47,69.71,90.45,4.53,0.825,0.086,0.113,0.65,0
